,frame_name,frame_num,obj1_name,obj1_prob,obj2_name,obj2_prob
0,Tao_Sitting/Tao_Sitting_clip2/89417595064.png,1,1G,0.0625,2G,0.0625
1,Tao_Sitting/Tao_Sitting_clip2/89417925747.png,2,1G,0.0625,2G,0.0625
2,Tao_Sitting/Tao_Sitting_clip2/89418265094.png,3,1G,0.0625,2G,0.0625
3,Tao_Sitting/Tao_Sitting_clip2/89418595137.png,4,1G,0.0625,2G,0.0625
4,Tao_Sitting/Tao_Sitting_clip2/89418925675.png,5,1G,0.0625,2G,0.0625
5,Tao_Sitting/Tao_Sitting_clip2/89419265104.png,6,1G,0.0625,2G,0.0625
6,Tao_Sitting/Tao_Sitting_clip2/89419595092.png,7,1G,0.0625,2G,0.0625
7,Tao_Sitting/Tao_Sitting_clip2/89419925721.png,8,1G,0.0625,2G,0.0625
8,Tao_Sitting/Tao_Sitting_clip2/89420265041.png,9,1G,0.0625,2G,0.0625
9,Tao_Sitting/Tao_Sitting_clip2/89420595036.png,10,1G,0.0625,2G,0.0625
10,Tao_Sitting/Tao_Sitting_clip2/89420925649.png,11,1G,0.0625,2G,0.0625
11,Tao_Sitting/Tao_Sitting_clip2/89421265105.png,12,1G,0.0625,2G,0.0625
12,Tao_Sitting/Tao_Sitting_clip2/89421595036.png,13,4W,0.10480040541144954,1W,0.09997502306774225
13,Tao_Sitting/Tao_Sitting_clip2/89421925731.png,14,4W,0.1288007126138984,3W,0.11571776672209258
14,Tao_Sitting/Tao_Sitting_clip2/89422265027.png,15,4W,0.0956503563069492,3W,0.08910888336104629
15,Tao_Sitting/Tao_Sitting_clip2/89422595152.png,16,4W,0.07907517815347459,3W,0.07580444168052314
16,Tao_Sitting/Tao_Sitting_clip2/89422925687.png,17,4W,0.0707875890767373,3W,0.06915222084026157
17,Tao_Sitting/Tao_Sitting_clip2/89423265018.png,18,4W,0.06664379453836865,3W,0.06582611042013078
18,Tao_Sitting/Tao_Sitting_clip2/89423595056.png,19,4W,0.06457189726918433,3W,0.06416305521006539
19,Tao_Sitting/Tao_Sitting_clip2/89423925796.png,20,4W,0.06353594863459217,3W,0.06333152760503269
20,Tao_Sitting/Tao_Sitting_clip2/89424265067.png,21,4W,0.10487216753046108,1W,0.10000309548693587
21,Tao_Sitting/Tao_Sitting_clip2/89424594963.png,22,4W,0.12553343308312015,1W,0.11837166074846257
22,Tao_Sitting/Tao_Sitting_clip2/89424925676.png,23,4W,0.12553343308312015,1W,0.11837166074846257
23,Tao_Sitting/Tao_Sitting_clip2/89425265044.png,24,4W,0.12553343308312015,1W,0.11837166074846257
24,Tao_Sitting/Tao_Sitting_clip2/89425595015.png,25,4W,0.12553343308312015,1W,0.11837166074846257
25,Tao_Sitting/Tao_Sitting_clip2/89425925670.png,26,4W,0.12553343308312015,1W,0.11837166074846257
26,Tao_Sitting/Tao_Sitting_clip2/89426265014.png,27,4W,0.12553343308312015,1W,0.11837166074846257
27,Tao_Sitting/Tao_Sitting_clip2/89426595048.png,28,4W,0.12553343308312015,1W,0.11837166074846257
28,Tao_Sitting/Tao_Sitting_clip2/89426925659.png,29,4W,0.12553343308312015,1W,0.11837166074846257
29,Tao_Sitting/Tao_Sitting_clip2/89427265220.png,30,4W,0.12553343308312015,1W,0.11837166074846257
30,Tao_Sitting/Tao_Sitting_clip2/89427595034.png,31,4W,0.12553343308312015,1W,0.11837166074846257
31,Tao_Sitting/Tao_Sitting_clip2/89427925660.png,32,4W,0.12553343308312015,1W,0.11837166074846257
32,Tao_Sitting/Tao_Sitting_clip2/89428265003.png,33,4W,0.12553343308312015,1W,0.11837166074846257
33,Tao_Sitting/Tao_Sitting_clip2/89428595007.png,34,4W,0.12553343308312015,1W,0.11837166074846257
34,Tao_Sitting/Tao_Sitting_clip2/89428925579.png,35,4W,0.13586216452920657,1W,0.12755459678406042
35,Tao_Sitting/Tao_Sitting_clip2/89429264971.png,36,4W,0.1435900822032855,3W,0.12868124400571343
36,Tao_Sitting/Tao_Sitting_clip2/89429594969.png,37,4W,0.147454041040325,3W,0.13034129938022448
37,Tao_Sitting/Tao_Sitting_clip2/89429925628.png,38,4W,0.14938602045884475,3W,0.13117132706748003
38,Tao_Sitting/Tao_Sitting_clip2/89430265008.png,39,4W,0.15035201016810462,3W,0.13158634091110777
39,Tao_Sitting/Tao_Sitting_clip2/89430594975.png,40,4W,0.14826651385318895,3W,0.13289824823220586
40,Tao_Sitting/Tao_Sitting_clip2/89430925679.png,41,4W,0.14723045127911127,3W,0.13355912823247384
41,Tao_Sitting/Tao_Sitting_clip2/89431264996.png,42,4W,0.14670840466187252,1W,0.1348975449496994
42,Tao_Sitting/Tao_Sitting_clip2/89431595293.png,43,4W,0.1465911063865034,1W,0.13593973206044524
43,Tao_Sitting/Tao_Sitting_clip2/89431925629.png,44,4W,0.14653185258570534,1W,0.1364623496282867
44,Tao_Sitting/Tao_Sitting_clip2/89432264973.png,45,4W,0.1465037513614778,1W,0.13671785026546315
45,Tao_Sitting/Tao_Sitting_clip2/89432594949.png,46,4W,0.1465037513614778,1W,0.13671785026546315
46,Tao_Sitting/Tao_Sitting_clip2/89432925614.png,47,4W,0.1465037513614778,1W,0.13671785026546315
47,Tao_Sitting/Tao_Sitting_clip2/89433264967.png,48,4W,0.14648908503118288,1W,0.13684757732275757
48,Tao_Sitting/Tao_Sitting_clip2/89433594953.png,49,4W,0.14648275672896502,1W,0.13690921499481598
